,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,choose_one_category,choose_one_category:confidence,choose_one_category_gold,tweet_id,tweet_text
96,917601082,False,finalized,3,3/27/2016 19:26:50,disease_signs_or_symptoms,0.6838,,'460621724329840640',#MERS #Virus Symptoms Being Spread By Muslims Drinking #Camel #Urine?(Video) http://t.co/fpS2I9CnTw #coronavirus http://t.co/Hia4ZWq9ol
98,917599462,False,finalized,3,3/27/2016 09:46:11,disease_signs_or_symptoms,1.0,,'460412971223875586',"MERS Virus: MERS INFECTION: Signs You May Have It: Symptoms, Travel Advisory,  Transmission, Treatment, Prevention: Ã¯Â¿Â½ http://t.co/Tqcx5ceU2m"
101,917599337,False,finalized,3,3/27/2016 09:04:43,disease_signs_or_symptoms,0.6724,,'460397967103754240',RT @abettel: Two workers at FL hospital exposed to a patient with Middle East Respiratory Syndrome are showing flu-like symptoms http://t.cÃ¢â¬Â¦
116,917599822,False,finalized,3,3/27/2016 09:22:08,disease_signs_or_symptoms,0.6665,,'460464808455061504',RT @jonotter: 1/3 #MERS pts have GI symptoms + viral contamination of air &amp; surfaces occurs 80% of the time in toilets = bad combo! http://Ã¢â¬Â¦
122,917601307,False,finalized,3,3/27/2016 19:26:50,disease_signs_or_symptoms,0.6612,,'460673251182919680',"RT @MackayIM: ""The majority of the infected healthcare workers presented with no or minor symptoms""  Rcnt #MERS cases as of 24-Apr. http://Ã¢â¬Â¦"
138,917601647,False,golden,145,3/27/2016 18:23:48,disease_signs_or_symptoms,0.6105,affected_people,'460523427187552257',2 in Florida Show Symptoms of Deadly Middle Eastern Virus
140,917601045,False,finalized,3,3/27/2016 23:17:20,disease_signs_or_symptoms,1.0,,'460606415548080128',RT @theinquisitr: MERS Virus Symptoms Being Spread By Muslims Drinking Camel Urine? http://t.co/FHln8gsUd5 http://t.co/GfTQPUfoC7
144,917600913,False,finalized,3,3/27/2016 21:15:40,disease_signs_or_symptoms,1.0,,'460584942192189441',RT @NCEMAUAE: Corona : What do I need to do if I have similar symptoms to MERS-CoV ? http://t.co/bkSFxDVhaG
166,917601076,False,finalized,3,3/27/2016 21:53:07,disease_signs_or_symptoms,1.0,,'460618912355192832',"2 #HCWs have flu-like symptoms. So? Not #MERS CoV lab-positive yet. Clearly, not all MERS-CoV positive people get ""MERS"". Patience."
173,917600983,False,finalized,3,3/27/2016 20:35:19,disease_signs_or_symptoms,0.6857,,'460592367389532160',RT @mashable: Forget Alec Baldwin! Two additional health care workers are showing symptoms of the deadly #MERS virus in U.S. http://t.co/YVÃ¢â¬Â¦
198,917600856,False,finalized,3,3/27/2016 21:52:28,disease_signs_or_symptoms,0.6944,,'460582890087014401',Avian #Flu Diary: ECDC: Epidemiological Update On MERS-CoV http://t.co/DrhMA3UCXI #data #symptoms #health #influenza http://t.co/occHxOCpuH
206,917600256,False,finalized,5,3/27/2016 13:16:10,disease_signs_or_symptoms,0.8186,,'460528756684517376',RT @CBCTheNational: WATCH: A Canadian doctor is being monitored for symptoms of the deadly MERS virus. http://t.co/sqQRwgST4j
217,917601166,False,finalized,3,3/28/2016 00:06:30,disease_signs_or_symptoms,0.6482,,'460645574945939456',RT @DailyHealthTips: MERS : Symptoms &amp; Treatment http://t.co/V01SmesyFG  #MERSSymptoms #MERS http://t.co/BNdOMMlnfR
254,917600349,False,finalized,4,3/27/2016 12:26:52,disease_signs_or_symptoms,0.48,,'460548296495230976',RT @mashable: Forget Alec Baldwin! Two additional health care workers are showing symptoms of the deadly #MERS virus in U.S. http://t.co/YVÃ¢â¬Â¦
262,917600071,False,finalized,4,3/27/2016 12:20:15,disease_signs_or_symptoms,1.0,,'460506588672176128',RT @NCEMAUAE: Corona : What do I need to do if I have similar symptoms to MERS-CoV ? http://t.co/bkSFxDVhaG
265,917601260,False,finalized,3,3/27/2016 20:00:44,disease_signs_or_symptoms,0.6687,,'460670055655940097',RT @CIDRAP: Official: US #MERS patient's first symptoms preceded travel http://t.co/Da45qPwrUq
270,917600141,False,finalized,4,3/27/2016 12:32:33,disease_signs_or_symptoms,0.4778,,'460513992482766848',"RT @WHO: Latest Disease Outbreak News on Middle East respiratory syndrome cases reported by #SaudiArabia, #UAE, #Iran http://t.co/iLyvdgCfqÃ¢â¬Â¦"
278,917600234,False,finalized,3,3/27/2016 13:15:37,disease_signs_or_symptoms,1.0,,'460525522443702273',Official: US MERS patient's first symptoms preceded travel - CIDRAP http://t.co/SlXr43wqMA #Health
284,917601823,True,golden,179,,disease_signs_or_symptoms,0.6641,"disease_signs_or_symptoms
affected_people",'460585739470663680',"#Qatar Saudi Arabia finds another 32 MERS cases as disease spreads: In humans, MERS cause coughing, fever and ... http://t.co/Annhu08Wy4"
294,917600220,False,finalized,5,3/27/2016 12:25:42,disease_signs_or_symptoms,0.4146,,'460523631685033984',#WebDesigning 2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/3LukuvYmgU
303,917600181,False,finalized,4,3/27/2016 12:55:42,disease_signs_or_symptoms,0.2618,,'460518906671927297',Wash your hands and go to the doctor if you have flu like symptoms cos I ain't catching no mers virus
323,917601041,False,finalized,3,3/27/2016 20:30:07,disease_signs_or_symptoms,1.0,,'460604922065477632',Iran: Returning pilgrims with cold symptoms should seek medical care #MERS http://t.co/iN7PDJx3dZ
334,917600602,False,finalized,3,3/27/2016 21:23:27,disease_signs_or_symptoms,0.6522,,'460568021006692352',2 in Florida Show Symptoms of Deadly Middle Eastern Virus: Two healthcare workers at an Orlando-area hospital ... http://t.co/4r4nqZy7Xp
345,917599848,False,finalized,3,3/27/2016 17:27:42,disease_signs_or_symptoms,0.633,,'460466820852764672',RT @MERS_inSAUDI: Ã¢â¬Å@CIDRAP: Official: US #MERS patient's first symptoms preceded travel http://t.co/SoRU3MSLNgÃ¢â¬Â
357,917601320,False,finalized,3,3/28/2016 00:06:30,disease_signs_or_symptoms,0.6734,,'460674493078585344',2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/AjcKZJYAlI
372,917599781,False,finalized,4,3/27/2016 13:21:15,disease_signs_or_symptoms,0.4627,,'460461247624794113',"MERS Virus Symptoms Not A Global Epidemic Yet, WHO Says DonÃ¢â¬â¢t Drink Camel Urine http://t.co/wuendcFXpk via Patrick Frye"
386,917599826,False,finalized,3,3/27/2016 13:07:34,disease_signs_or_symptoms,1.0,,'460464993688109057',RT @mashable: Forget Alec Baldwin! Two additional health care workers are showing symptoms of the deadly #MERS virus in U.S. http://t.co/YVÃ¢â¬Â¦
388,917599704,False,finalized,3,3/27/2016 10:51:02,disease_signs_or_symptoms,0.3717,,'460449578069016576',Middle East Respiratory Syndrome (MERS) Symptoms: Coronavirus Spreads ... http://t.co/vECQUg2Eun http://t.co/gaPp1cAK6D #saudi
396,917599760,False,finalized,4,3/27/2016 13:14:46,disease_signs_or_symptoms,0.7424,,'460457872258658304',[#Actualiizate] 2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/Liz64iP5M4 [#Guerrero_x5]
399,917601013,False,finalized,3,3/27/2016 23:20:10,disease_signs_or_symptoms,1.0,,'460598320629829632',Latest: 2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/7kF7aVa81t #TechNews
409,917601127,False,finalized,3,3/28/2016 00:15:54,disease_signs_or_symptoms,0.6389,,'460633090889502720',"MERS: Causes, symptoms, diagnosis, treatments and prevention.  http://t.co/KQWZBOvySU  #MERS #aboutMERS"
431,917600538,False,finalized,3,3/27/2016 20:09:11,disease_signs_or_symptoms,1.0,,'460563440067551235',RT @DailyHealthTips: MERS CoV : Symptoms &amp; Prevention  #MERS #HealthTips http://t.co/nef4SLwnXu
450,917601699,False,golden,34,3/27/2016 09:19:01,disease_signs_or_symptoms,0.5628,treatment,'460565365693501440',"RT @kakape: If you've been to Arabian peninsula and you have #MERS symptoms, best call health care provider let them know, so they can arraÃ¢â¬Â¦"
476,917601007,False,finalized,3,3/27/2016 20:53:11,disease_signs_or_symptoms,1.0,,'460597855611154433',"""If you have symptoms consistent with a cold AND exposure via travel to Middle East, that's when we'd entertain possibility of #MERS."""
477,917599898,False,finalized,4,3/27/2016 12:06:04,disease_signs_or_symptoms,0.7490000000000001,,'460474138663350272',RT @carlzimmer: Is #MERS spreading in U.S.?  @ReutersUS reports 2 Florida health workers have symptoms after exposure to patient http://t.cÃ¢â¬Â¦
507,917600323,False,finalized,3,3/27/2016 12:37:22,disease_signs_or_symptoms,0.3489,,'460541005041655809',Many develop respiratory symptoms but key to #MERS is recent travel to Arabian peninsula.
535,917601160,False,finalized,3,3/27/2016 23:15:51,disease_signs_or_symptoms,0.6635,,'460644774887063552',#MERS new virus can be deadly but its not an epidemic  fever and cough r symptoms NBC4 at 5p
541,917600712,False,finalized,3,3/27/2016 20:00:44,disease_signs_or_symptoms,0.6687,,'460577261398155264',"#wearethepeople MERS patient has no symptoms, released from Indiana hospital - Chicago Sun-Times http://t.co/AbuzMYGdIe"
575,917600372,False,finalized,4,3/27/2016 12:53:16,disease_signs_or_symptoms,1.0,,'460552604221595648',"RT @MackayIM: If most sampling for #MERS CoV is URT (?) why not more signs &amp; sympt in URT? Mostly fever (syst), cough &amp; pneum http://t.co/cÃ¢â¬Â¦"
579,917599975,False,finalized,3,3/27/2016 17:11:17,disease_signs_or_symptoms,1.0,,'460489793797758976',RT @SalmaMalaeb: http://t.co/D1xeO4pjJp symptoms of the MERS virus..which i think everyone should be aware of! #spreadtheword
598,917600492,False,finalized,3,3/27/2016 23:51:33,disease_signs_or_symptoms,1.0,,'460562757058711552',#MERS Middle East Respiratory Syndrome. #Flu like symptoms should be tested immediately! Due to the dynamics of... http://t.co/ccAbM5vhzX
642,917600830,False,finalized,3,3/27/2016 21:26:36,disease_signs_or_symptoms,0.6875,,'460581841372577792',#USArabRadio Tuesday: What is the Novel Corona Virus? Its symptoms and cure  #CoronaVirus http://t.co/nnjXjrOuDx
666,917600947,False,finalized,3,3/27/2016 19:06:38,disease_signs_or_symptoms,0.3404,,'460586302174285824',RT @JATetro: Seriously? Two HCW showing symptoms of #MERS from contact with patient? What about #infectioncontrol? This is frustrating...
674,917599902,False,finalized,4,3/27/2016 12:08:14,disease_signs_or_symptoms,0.5124,,'460474743083134976',#WebDesigning 2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/vQYpCRoFFy
687,917600629,False,finalized,3,3/27/2016 21:14:41,disease_signs_or_symptoms,0.3438,,'460573160635518976',"RT @WHO: Latest Disease Outbreak News on Middle East respiratory syndrome cases reported by #SaudiArabia, #UAE, #Iran http://t.co/iLyvdgCfqÃ¢â¬Â¦"
702,917601158,False,finalized,3,3/27/2016 19:39:40,disease_signs_or_symptoms,0.6855,,'460644674919993344',"MERS Virus: MERS INFECTION: Signs You May Have It: Symptoms, Travel Advisory,  Transmission, Treatment, Prevention: Ã¯Â¿Â½ http://t.co/Tqcx5ceU2m"
706,917600740,False,finalized,3,3/27/2016 23:17:20,disease_signs_or_symptoms,0.6687,,'460577701577781248',2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/iMilNrPTE9
709,917600534,False,finalized,3,3/28/2016 00:36:15,disease_signs_or_symptoms,1.0,,'460563410665480193',"RT @GoddessOfCats: Symptoms of #MERS includes coughing, shortness of breath, and a fever. WELL SO DOES EVERY OTHER GODDAMN DISEASE."
712,917601146,False,finalized,3,3/27/2016 20:38:59,disease_signs_or_symptoms,1.0,,'460637841606082560',2 in Florida Show Symptoms of Deadly Middle Eastern Virus (via @Pocket) - http://t.co/fFXE0pfDTh
713,917599449,False,finalized,3,3/27/2016 10:16:55,disease_signs_or_symptoms,1.0,,'460410970989690880',MERS Virus Symptoms Warnings Protested In Saudi Arabia By Kissing Camels - http://t.co/Uhs0jFe66I
717,917600595,False,finalized,3,3/27/2016 22:49:59,disease_signs_or_symptoms,1.0,,'460567402288541696',RT @DailyHealthTips: MERS CoV : Symptoms &amp; Prevention  #MERS #HealthTips http://t.co/nef4SLwnXu
720,917601001,False,finalized,3,3/27/2016 22:40:00,disease_signs_or_symptoms,0.6857,,'460596272303710208',2 Florida Health Workers Showing Symptoms After Exposure To MERS Patient - http://t.co/FlKMENHmeo
725,917599950,False,finalized,3,3/27/2016 13:16:10,disease_signs_or_symptoms,1.0,,'460485604338200576',2 Florida Health Workers Showing Symptoms After Exposure To MERS Patient - http://t.co/76O6jLPcFr #fbla #twla #fitness
727,917600810,False,finalized,3,3/27/2016 20:38:59,disease_signs_or_symptoms,0.6906,,'460579862063751168',RT @CIDRAP: Official: US #MERS patient's first symptoms preceded travel http://t.co/Da45qPwrUq
729,917600994,False,finalized,3,3/27/2016 21:02:40,disease_signs_or_symptoms,0.6923,,'460594722583883776',2 Florida Health Workers Showing Symptoms After Exposure To #MERS Patient http://t.co/MVa0Ry4UG5
743,917599720,False,finalized,6,3/27/2016 17:34:36,disease_signs_or_symptoms,1.0,,'460450926927429632',#MERS Alert: symptoms and precautions from our risk control practice (PDF) http://t.co/Eu8jJWdNgc
784,917600625,False,finalized,3,3/27/2016 21:23:27,disease_signs_or_symptoms,0.6584,,'460572697425358848',"RT @theinquisitr: MERS Virus Symptoms Not A Global Epidemic Yet, WHO Says Don't Drink Camel Urine - http://t.co/BiPNIekJkl #MERS"
790,917600519,False,finalized,3,3/27/2016 17:09:46,disease_signs_or_symptoms,0.6909,,'460563128560787456',2 in Florida Show Symptoms of Deadly Middle Eastern Virus: Two healthcare workers at an Orlando-area hospital ... http://t.co/ILeBCihYmz
806,917600398,False,finalized,4,3/27/2016 12:21:40,disease_signs_or_symptoms,0.4955,,'460558968444567552',RT @DailyHealthTips: MERS CoV : Symptoms &amp; Prevention  #MERS #HealthTips http://t.co/nef4SLwnXu
808,917601314,False,finalized,3,3/27/2016 22:00:14,disease_signs_or_symptoms,0.6803,,'460673885059678208',What are the symptoms of #MERS?  Asking for a friend.
817,917600982,False,finalized,3,3/28/2016 00:38:42,disease_signs_or_symptoms,0.6917,,'460591646048931840',MERS is a deadly disease causes respiratory failure kidney failure coughing death
832,917599350,False,finalized,4,3/27/2016 10:16:51,disease_signs_or_symptoms,0.4913,,'460398555329331200',RT @martinenserink: The man who developed antibodies in Indiana had mild cold-like symptoms; does not count as a #MERS case. http://t.co/qMÃ¢â¬Â¦
853,917600265,False,finalized,3,3/27/2016 17:21:00,disease_signs_or_symptoms,0.6667,,'460530979803643905',RT @JimFloydMESH: Official: US #MERS patient's first symptoms preceded travel http://t.co/GGIpcPMCbS via @CIDRAP http://t.co/YT5GSU4uA7
868,917600796,False,finalized,3,3/27/2016 21:08:57,disease_signs_or_symptoms,0.3457,,'460579141989855232',"@orlandohealth Are HCWs with symptoms, in contact with #MERS case, also being screened for standard resp viruses in parallel with MERS-CoV?"
880,917600559,False,finalized,3,3/27/2016 21:23:27,disease_signs_or_symptoms,0.6584,,'460564515570978816',"RT @Coronavirinae: #Coronavirus news: No signs of H7N9 flu, MERS coronavirus identified in Cambodia: health offici... http://t.co/D51sci7xaÃ¢â¬Â¦"
888,917599824,False,finalized,4,3/27/2016 11:04:56,disease_signs_or_symptoms,0.7409,,'460464922481020928',Florida Hospital Workers Who Came In Contact With #MERS Patient Have Flu-Like Symptoms http://t.co/Bl9iQJVMGZ
914,917600543,False,finalized,3,3/27/2016 19:11:03,disease_signs_or_symptoms,1.0,,'460563664190177280',#MERS warning signs going up at 22 U.S. airports http://t.co/M3N3tQWyd7
945,917599393,False,finalized,3,3/27/2016 09:46:11,disease_signs_or_symptoms,0.6268,,'460404981527355393',RT @ajam: Hospital workers in contact with MERS patient display flu-like symptoms http://t.co/cjDeVgabAR
957,917599768,False,finalized,4,3/27/2016 13:20:59,disease_signs_or_symptoms,1.0,,'460458692152811520',"What if I have a fever or any other #Corona #virus symptoms?  #BupaArabia ""With You For BetterÃ¢â¬Â¦ http://t.co/PfTrAXswVq"
988,917599396,False,finalized,3,3/27/2016 16:42:35,disease_signs_or_symptoms,1.0,,'460405588196093952',RT @MedicalIntel: Official: US #MERS patients first symptoms preceded travel http://t.co/5B5OeDisM2 via @cidrap
994,917601058,False,finalized,3,3/27/2016 19:11:03,disease_signs_or_symptoms,0.6687,,'460611823717584896',"MERS patient has no symptoms, released from Indiana hospital Ã¢â¬â Chicago Sun-Times: ABC News MERS patient has no... http://t.co/pIVvHazope"
1003,917600918,False,finalized,3,3/28/2016 00:06:30,disease_signs_or_symptoms,0.6734,,'460585157993312256',#WebDesigning 2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/jSryuTGI6g
